generation,ave_Payoff
97,0.005633345510693631
98,0.005915910121924068
99,0.0062210199803386075
100,0.00655113006282019
101,0.006909037678822547
102,0.007297939919220346
103,0.00772150305569532
104,0.00818394643987414
105,0.00869014425974954
106,0.009245749475891563
107,0.009857345477487813
108,0.010532632569001842
109,0.011280658443878674
110,0.012112104476999138
111,0.013039643170432847
112,0.014107679980801318
113,0.015293904560213067
114,0.016686513712603417
115,0.01807236446070396
116,0.01975020539951711
117,0.021784761552317594
118,0.024020101115459193
119,0.026635728805470413
120,0.029685411758767922
121,0.03326094865358308
122,0.037475313950776794
123,0.042487736526726626
124,0.04834534125208394
125,0.0553565559048869
126,0.06359383570933887
127,0.0730315951700485
128,0.08320802448729667
129,0.09267262039316962
130,0.09863265267026247
131,0.09956537404229589
132,0.09961749772355369
133,0.09962461626649279
134,0.0996257733475443
135,0.0996259628248701
136,0.09962599389581325
137,0.09962599899523417
138,0.09962599983360829
139,0.09962599997202976
140,0.0996259999951259
141,0.09962599999907877
142,0.09963615140879445
143,0.09961730184220424
144,0.09962556117171387
145,0.09962597777319483
146,0.09962599887397375
147,0.09962599994294807
148,0.09962599999710377
149,0.09962599999984757
150,0.09962599999998671
151,0.09962599999999379
152,0.0996259999999942
153,0.09982454716999178
154,0.09962520089244513
155,0.09962520461368453
156,0.09962520831435717
157,0.09962509021859173
158,0.09962516674776309
159,0.09962522563912742
160,0.0996252292241431
161,0.09962523278953128
162,0.09962523633542628
163,0.09962523986196135
164,0.0996252433692685
165,0.09962524685747866
166,0.09962525032672163
167,0.09962525377712603
168,0.09962525720881947
169,0.09962526062192838
170,0.09962526401657819
171,0.09967843376427053
172,0.09958775255741269
173,0.09961541741031357
174,0.09962267624215351
175,0.09962459489701062
176,0.09962510466517387
177,0.09963016678458612
178,0.09962066002367374
179,0.09962518750500675
180,0.09962530068924026
181,0.09962530706147502
182,0.09962531043854526
183,0.09962531361313559
184,0.09962531673634108
185,0.09962531983421756
186,0.09962532291340674
187,0.09962532597573694
188,0.09962532902176953
189,0.09962533205173002
190,0.09962533506575441
191,0.09962533806395432
192,0.09962534104643435
193,0.09962534401329665
194,0.099625346964642
195,0.09962534990057045
196,0.09962535282118097
197,0.09962535572657193
198,0.09962535861684078
199,0.09962526525674803
200,0.0996252075551497
201,0.0996253722782104
202,0.09962537508267681
203,0.09962537787266348
204,0.099625380648262
205,0.09962538340956321
206,0.09962538615665728
207,0.09962538888963357
208,0.09962539160858085
209,0.0996253943135871
210,0.09962539700473966
211,0.09962539968212517
212,0.0996254023458296
213,0.09962540499593822
214,0.09962540763253572
215,0.09962541025570597
216,0.09962541286553235
217,0.09962541546209751
218,0.0996254180454835
219,0.09962542061577169
220,0.09962542317304285
221,0.09982475614748486
222,0.09965744087722611
223,0.09959897116340342
224,0.09962126652948565
225,0.09962486190074464
226,0.09962544332348353
227,0.09962553775728436
228,0.0996255534759613
229,0.09962555647305547
230,0.09962555741637028
231,0.09962555803031364
232,0.09962555859360317
233,0.09962555915126639
234,0.09962555971055649
235,0.09962556027262094
236,0.0996255608376204
237,0.09962556140555616
238,0.0996255619764038
239,0.09965746171423694
240,0.09959899340500473
241,0.0996212814310116
242,0.099624874177633
243,0.09962545499087155
244,0.09962554934143344
245,0.0996255650936851
246,0.09962556814789161
247,0.09962556915243519
248,0.09965780543689944
249,0.09959983205506073
250,0.0996214701862099
251,0.09962491630641204
252,0.09965813241121244
253,0.09959941627776554
254,0.09962146347702128
255,0.09963137941563953
256,0.09961859311676437
257,0.09963174503627378
258,0.09961870765285727
259,0.09962531359728881
260,0.0996255792351438
261,0.09962559059877134
262,0.09982476425537631
263,0.09962571995451569
264,0.09962571848963056
265,0.09962571702964987
266,0.0996257155754534
267,0.09962571412713284
268,0.0996257126847316
269,0.0996257112482885
270,0.09962570981784163
271,0.0996257083934286
272,0.09962570697508659
273,0.09962570556285243
274,0.09962570415676258
275,0.09962570275685312
276,0.09962570136315972
277,0.09962528294318478
278,0.09962539505470486
279,0.09962570133072558
280,0.09962570151281473
281,0.0996257002042224
282,0.09962569889452126
283,0.09962569759103063
284,0.0996256962938165
285,0.09962569500290915
286,0.09962569371833824
287,0.09963553146793201
288,0.09961699836853677
289,0.09962525313042124
290,0.0996256690496809
291,0.099625688993317
292,0.09962568885286455
293,0.09962568769935079
294,0.09962568650054927
295,0.0996256853055905
296,0.09962568411699048
297,0.09962568293489961
298,0.09962568175934786
299,0.09962568059035876
300,0.09962567942795511
301,0.09962567827215936
302,0.09962567712299347
303,0.09962567598047917
304,0.09965765841145982
305,0.09959783887593568
306,0.09962083921625609
307,0.09962483116411962
308,0.09962552837130847
309,0.09962564958158604
310,0.0996256699564884
311,0.09965766724690236
312,0.09959788353230915
313,0.09962085350780836
314,0.09962483409940708
315,0.09962552833508882
316,0.09962564892575602
317,0.09962566924761351
318,0.09962567204448514
319,0.0996256717827991
320,0.09962567099170619
321,0.09962567011334866
322,0.09962566922502143
323,0.09962566834024228
324,0.0996256674613813
325,0.09962566658885999
326,0.099625665722759
327,0.0996256648630991
328,0.09962566400989042
329,0.09962566316314088
330,0.09962566232285783
331,0.09962566148904813
332,0.0996256606617184
333,0.09962565984087486
334,0.09962565902652347
335,0.09962565821866981
336,0.09962565741731917
337,0.09962565662247648
338,0.0996256558341464
339,0.09962565505233323
340,0.09962565427704098
341,0.09982354522400554
342,0.09962464398362474
343,0.09962464363603467
344,0.09962464334102807
345,0.09962464309813893
346,0.09962464290689894
347,0.0996246427668376
348,0.09962464267748258
349,0.0996246426383596
350,0.09962464264899273
351,0.09962464270890461
352,0.09962464281761647
353,0.09962464297464828
354,0.09962464317951898
355,0.09962464343174657
356,0.09962464373084821
357,0.09962464407634043
358,0.09962464446773917
359,0.09962464490456005
360,0.09962464538631828
361,0.09962464591252909
362,0.0996246464827075
363,0.09962464709636874
364,0.09962464775302815
365,0.0996246484522015
366,0.09962927917794846
367,0.09962045620730436
368,0.09962456981671214
369,0.09963443481948807
370,0.09961626040129351
371,0.09963404046458411
372,0.0996162550839953
373,0.09962427226278374
374,0.09962466682481697
375,0.0996246873589965
376,0.09962468949090143
377,0.09962469074819419
378,0.09962469199452106
379,0.09962469327203811
380,0.09962469458240678
381,0.0996246959252941
382,0.09962469730027065
383,0.099624698706904
384,0.09962470014476349
385,0.09962470161342059
386,0.09962470311244868
387,0.09962470464142349
388,0.09962470619992284
389,0.09962470778752691
390,0.09962470940381807
391,0.09962471104838107
392,0.09962471272080316
393,0.0996247144206739
394,0.09982357964019775
395,0.09962477053483654
396,0.0996247667412549
397,0.0996247630159772
398,0.09962475935895286
399,0.09962475577011895
400,0.09967743836938094
401,0.09958735029415496
402,0.09961494533151276
403,0.09962216423346401
404,0.09962406320790602
405,0.09962456191132857
406,0.09962469131780327
407,0.09962472331587527
408,0.09962472965426654
409,0.09962472926901811
410,0.09962472715759076
411,0.09962472463870058
412,0.09962472206018778
413,0.09982341988967484
414,0.09962476596191754
415,0.09962475712206338
416,0.09962474836931905
417,0.0996247397050766
418,0.09963431553249176
419,0.09961680810566659
420,0.09962435593271061
421,0.099624700053536
422,0.09970679176718002
423,0.09957866208790356
424,0.09960638902007965
425,0.09961739897436465
426,0.0996217756875277
427,0.0996235141013189
428,0.09963011524492084
429,0.09961507671585734
430,0.09962254351349463
431,0.09962461800275185
432,0.0996246660273811
433,0.09962466735378397
434,0.0996246636490838
435,0.09962465837473194
436,0.09962465254489637
437,0.09962464654964569
438,0.09962464054408582
439,0.09962463459021656
440,0.09962462871290571
441,0.09962462292219174
442,0.0996246172221813
443,0.09962461161459972
444,0.09962460610020808
445,0.09962460067936882
446,0.09967932824232448
447,0.09958543497390698
448,0.09961383967845543
449,0.09967425502270842
450,0.09958654116161728
451,0.09961463736361904
452,0.09962196807703064
453,0.09962389094935074
454,0.09962439385187381
455,0.09962452316001658
456,0.09962455417100428
457,0.0996245593642105
458,0.09962455782483806
459,0.09962455457842856
460,0.09962455094818894
461,0.0996245472823798
462,0.09962454367251908
463,0.09962454014250591
464,0.0996245366984219
465,0.09962453334164519
466,0.09962453007230403
467,0.0996245268901863
468,0.09962452379497949
469,0.09962452078633384
470,0.09962451786387948
471,0.09962451502723092
472,0.09962451227598884
473,0.09962450960974047
474,0.09962450702806004
475,0.09962450453050935
476,0.09962450211663784
477,0.09962449978598305
478,0.09962449753807111
479,0.09962449537241674
480,0.0996244932885239
481,0.09962449128588599
482,0.09962448936398613
483,0.09962448752229772
484,0.0996244857602844
485,0.09962448407740081
486,0.09962448247309261
487,0.09962448094679682
488,0.09962447949794244
489,0.09962447812595034
490,0.09962447683023397
491,0.0996244756101994
492,0.09962447446524576
493,0.09962447339476554
494,0.09962447239814494
495,0.099624471474764
496,0.09962447062399707
497,0.09962446984521313
498,0.09962446913777596
499,0.09962446850104444
500,0.09962446793437285
501,0.0996244674371113
502,0.09962446700860578
503,0.09962446664819855
504,0.09962446635522847
505,0.09965622750437422
506,0.0995962467213043
507,0.09961951625513477
508,0.09962361061501414
509,0.09982306141031555
510,0.09962449770811029
511,0.0996245143785493
512,0.09962451216176851
513,0.0996245066052179
514,0.09962450053218493
515,0.09962449445530329
516,0.09962448846769643
517,0.09962448258632543
518,0.09962447681430889
519,0.09962447115223116
520,0.09962446560019404
521,0.09962446015818913
522,0.09962445482616543
523,0.09962444960404224
524,0.09962444449171161
525,0.09962443948903903
526,0.09962443459586416
527,0.099624429812001
528,0.09962442513723843
529,0.0996244205713407
530,0.09962441611404776
531,0.09962441176507572
532,0.09962440752411736
533,0.09962440339084255
534,0.09962439936489867
535,0.0996243954459112
536,0.09962439163348409
537,0.09962438792720021
538,0.09962438432662193
539,0.09962438083129159
540,0.09962437744073185
541,0.09962437415444642
542,0.0996243709719203
543,0.09962436789262047
544,0.0996243649159962
545,0.09962890812495195
546,0.09962052992616686
547,0.09962429341193083
548,0.09962436562243378
549,0.09962436470199534
550,0.0996243624248443
551,0.09962436021518073
552,0.09962435810064853
553,0.09962435608113536
554,0.09962435415596503
555,0.0996243523244388
556,0.09962435058584639
557,0.09962434893946658
558,0.09962434738456802
559,0.09962434592040925
560,0.09962434454623945
561,0.09962434326129861
562,0.09962434206481835
563,0.0996243409560219
564,0.09962433993412487
565,0.09962433899833546
566,0.09963402722505256
567,0.09961643137876765
568,0.09962398114964174
569,0.09962433214030761
570,0.09962434810998703
571,0.09962434848769477
572,0.09962434821083312
573,0.09962434797747163
574,0.09962434781949259
575,0.09962434773760082
576,0.09962434773103919
577,0.09970650571380307
578,0.09957732598088968
579,0.09963641797887342
580,0.09958906674857074
581,0.09961659216068824
582,0.09962238145349682
583,0.09962378841178236
584,0.09962419148053128
585,0.09962432504131527
586,0.09962437408298198
587,0.0996243934152506
588,0.09962440159534372
589,0.09962440546312058
590,0.09962440765658095
591,0.0996244092155525
592,0.09962441055383488
593,0.09962441183659292
594,0.09962441312961924
595,0.09962441445887739
596,0.09962441583434704
597,0.09962441725959018
598,0.09962441873559234
599,0.09962442026230575
600,0.0996244218392693
601,0.09962442346585768
602,0.0996244251413818
603,0.09982318296495606
604,0.09962445746155375
605,0.09962445254187796
606,0.0996244477297612
607,0.09962444302501673
608,0.09962443842743333
609,0.09962443393677567
610,0.09962442955278487
611,0.09962442527517898
612,0.0996244211036534
613,0.09962441703788134
614,0.09962441307751427
615,0.09962440922218233
616,0.09965628496401045
617,0.09959964299175679
618,0.09962059643744761
619,0.09962381333440495
620,0.0996243075863794
621,0.09962438136798436
622,0.09962439022510255
623,0.0996243891271373
624,0.09962383601343333
625,0.09962440033357743
626,0.09962439779222104
627,0.09962439534034119
628,0.09967704921855934
629,0.09958732337314871
630,0.09961475816419335
631,0.09962187580119004
632,0.09962373346936763
633,0.09962421816932318
634,0.09962434378853054
635,0.09962437549344326
636,0.09963042307021218
637,0.09961640627578354
638,0.09962404041669659
639,0.09962438968736394
640,0.09962440476010931
641,0.0996244045033816
642,0.09962440361134359
643,0.09962440276386454
644,0.09962440199271923
645,0.09962440129899283
646,0.09962440068212113
647,0.09962440014139809
648,0.09962439967609078
649,0.0996243992854567
650,0.09962439896874803
651,0.099624398725213
652,0.0996243985540964
653,0.09962439845463995
654,0.09962439842608278
655,0.09962439846766144
656,0.09962439857861041
657,0.09962439875816227
658,0.09962439900554812
659,0.09962439931999766
660,0.09962439970073958
661,0.09962440014700179
662,0.09962440065801166
663,0.09965637702183362
664,0.09959956885167696
665,0.09962057908496891
666,0.0996238166020276
667,0.09962431882972433
668,0.0996243974865497
669,0.09962441052677323
670,0.0996244134408742
671,0.0996244148324855
672,0.09962441603515171
673,0.09962441725504538
674,0.09962441852350737
675,0.09962441984476605
676,0.09962442121884682
677,0.09962442264512533
678,0.09962384170907237
679,0.0996225188286306
680,0.09962443120806172
681,0.09962445111350672
682,0.09962445298637548
683,0.09962401994405867
684,0.09962447132588229
685,0.09982325005730097
686,0.09962450762247901
687,0.09962450301942045
688,0.09962449851621365
689,0.09962449411267534
690,0.09962448980860066
691,0.09962448560376382
692,0.09962448149791837
693,0.09962447749079743
694,0.09962447358211436
695,0.09962446977156288
696,0.09962446605881757
697,0.09962446244353433
698,0.0996244589253507
699,0.09962445550388624
700,0.09962445217874302
701,0.09962444894950592
702,0.09962444581574322
703,0.09962444277700674
704,0.0996244398328325
705,0.09962443698274107
706,0.09962443422623782
707,0.09962443156281364
708,0.0996570218782637
709,0.09960046605020245
710,0.09962096427312382
711,0.09962392220845245
712,0.09962434747958201
713,0.09962440711515318
714,0.099624414011746
715,0.09962441336301259
716,0.09962441169862767
717,0.09962440996191876
718,0.0996244082887472
719,0.0996244066982075
720,0.09962440519249544
721,0.0996244037713535
722,0.09962440243416193
723,0.09962440118024145
724,0.0996244000088975
725,0.09962439891942709
726,0.09962439791111989
727,0.09962439698325899
728,0.0996237816889418
729,0.09962288827216279
730,0.09962440158785144
731,0.09962441757923628
732,0.09962441730425448
733,0.09965637553362353
734,0.09959959698934139
735,0.09962059666638837
736,0.09962334679478628
737,0.0996243506345763
738,0.09962442480124743
739,0.09962443643021866
740,0.09962443841739282
741,0.09962443896352471
742,0.09962443933960012
743,0.0996244397420967
744,0.09962444020087341
745,0.09962444071995097
746,0.09962444129934292
747,0.09962444193844151
748,0.09962444263654277
749,0.0996244433929283
750,0.09962444420687798
751,0.09962444507767221
752,0.09962444600459243
753,0.09962444698692124
754,0.09962444802394267
755,0.09962444911494231
756,0.09962445025920759
757,0.0996244514560278
758,0.09962445270469437
759,0.09962445400450097
760,0.0996244553547437
761,0.09962445675472117
762,0.09962445820373472
763,0.0996244597010885
764,0.09962446124608965
765,0.09962446283804839
766,0.09962394033947089
767,0.09962325098970512
768,0.09982322073645906
769,0.09962449504693913
770,0.09963426508652953
771,0.09961652676714004
772,0.09962413798284982
773,0.09962449658780792
774,0.09962451538492144
775,0.09962451822022877
776,0.09967945205828141
777,0.09958534411666523
778,0.09961376813560818
779,0.09962157401077172
780,0.09962372360945879
781,0.09962431714000326
782,0.09962448227185865
783,0.09962452945195537
784,0.09962454416993922
785,0.09962454996935437
786,0.09962455333393712
787,0.09962455604901611
788,0.09962455860591769
789,0.099657186576808
790,0.09959971776907324
791,0.09962084961170542
792,0.09962401288903144
793,0.09962448830555563
794,0.09962456169562582
795,0.09962457495649017
796,0.09962457923904852
797,0.0996245821979315
798,0.0996245849786479
799,0.09962458775232774
800,0.09962459054419942
801,0.099624593357641
802,0.09962459619276069
803,0.09962459904918076
804,0.09962460192645475
805,0.09962460482412996
806,0.09962460774175691
807,0.09962461067889078
808,0.09962461363509154
809,0.09962461660992383
810,0.09962461960295738
811,0.09962462261376652
812,0.09962462564193045
813,0.0996246286870332
814,0.09962463174866348
815,0.09962463482641491
816,0.09962463791988566
817,0.09962464102867877
818,0.09962464415240195
819,0.09962464729066754
820,0.09962465044309263
821,0.09962465360929892
822,0.09962465678891268
823,0.09962465998156488
824,0.09965662494596579
825,0.09959720149079863
826,0.09961997041735937
827,0.09962387861163652
828,0.09962455653093591
829,0.09962467646496363
830,0.09962469989651848
831,0.09962470664344414
832,0.09962471051222883
833,0.0996247138904955
834,0.09962471719086419
835,0.0996247204844256
836,0.09962472378322525
837,0.09962472708910539
838,0.09962473040214812
839,0.09962473372213465
840,0.0996247370487975
841,0.09962474038186388
842,0.09962474372106327
843,0.09963460483501665
844,0.09961660993892225
845,0.09962437402620312
846,0.09962474754573766
847,0.09963108715532014
848,0.09961776319679623
849,0.09962450577785353
850,0.09962478466984563
851,0.09962479931345747
852,0.09962480311820589
853,0.09962480648094196
854,0.09962480982784869
855,0.09962481317619572
856,0.09962481652649535
857,0.09962481987857653
858,0.09962447658487386
859,0.09965606197285273
860,0.09959899900405401
861,0.09962079494123673
862,0.09962421933495527
863,0.0996247610103271
864,0.09962484908527182
865,0.0996248657516907
866,0.09962487117479535
867,0.09962487482701314
868,0.09962487819967829
869,0.09962488152749177
870,0.09962488484728615
871,0.09962488816473783
872,0.09962489148061879
873,0.0996248947949307
874,0.09962489810755597
875,0.09962490141836026
876,0.09962490472720845
877,0.09962490803396741
878,0.09962491133850615
879,0.099624914640696
880,0.09962491794041048
881,0.09965682261393576
882,0.0995990403501477
883,0.09962724293832534
884,0.09961752463040141
885,0.0996245868729927
886,0.09962493163456476
887,0.09962495804325718
888,0.09962496370593914
889,0.0996249672710541
890,0.09962497054901874
891,0.0998239500054102
892,0.09962497936307767
893,0.09962498257244215
894,0.09962498577723418
895,0.09962498897750663
896,0.09962499217319705
897,0.0996249953642261
898,0.09962499855051321
899,0.09962500173197898
900,0.09965722524863353
901,0.09959965961960597
902,0.09962103137993462
903,0.09962438917554696
904,0.09962492180957318
905,0.09962500860579356
906,0.09963143987655192
907,0.09961833644298322
908,0.09962478324358594
909,0.09962503929634767
910,0.09962505235426604
911,0.09982414599688606
912,0.09962514130063499
913,0.09962514059556252
914,0.0996251399145937
915,0.0996251392582504
916,0.09962513862644126
917,0.09962513801904442
918,0.09962513743593508
919,0.09962513687698706
920,0.09968012291829614
921,0.09958585776589612
922,0.09961432261976746
923,0.09962215648560578
924,0.09962431697236065
925,0.09962491297553779
926,0.09965715366502205
927,0.0995997653320712
928,0.0996211512645947
929,0.09962451144464729
930,0.0996568202568532
931,0.09963059082889147
932,0.09959473341779816
933,0.0996202878410223
934,0.09962437151926012
935,0.09963129439713375
936,0.09961765957505653
937,0.09962483632292062
938,0.09962514842258653
939,0.09962516232422937
940,0.09962516305975767
941,0.09962516320191521
942,0.09965779950543947
943,0.09979760284352766
944,0.09981906697931127
945,0.0996235956115335
946,0.09962404831781856
947,0.0996241092833845
948,0.0996241140509204
949,0.09962411086086663
950,0.09962410665043153
951,0.09962410241701573
952,0.09962409830350656
953,0.09962409432979469
954,0.09962409049803898
955,0.09962408680781991
956,0.09962408325832216
957,0.09962407984864995
958,0.09962407657787324
959,0.09962407344503522
960,0.09962407044915404
961,0.09962406758922397
962,0.0996240648642163
963,0.09962406227308017
964,0.09962405981474355
965,0.09982258366951643
966,0.09962405216864162
967,0.0996240413981286
968,0.09962403082811461
969,0.09962402045931364
970,0.09962401029235636
971,0.09962400032779083
972,0.09962399056608313
973,0.09962398100761827
974,0.099623971652701
975,0.09962396250155682
976,0.09962395355433287
977,0.099623944811099
978,0.09962393627184889
979,0.0996239279365012
980,0.09962391980490065
981,0.09962391187681949
982,0.09962390415195845
983,0.09962389662994836
984,0.09962388931035131
985,0.09962388219266212
986,0.09962387527630974
987,0.09962386856065869
988,0.09962386204501052
989,0.09962385572860534
990,0.09962384961062339
991,0.09962968034284615
992,0.09961454114789267
993,0.09962337647811237
994,0.09982225072964904
995,0.09962383903905021
996,0.09962382594321757
997,0.09962381177963717
998,0.09962379780177105
999,0.09962378408354103
1000,0.09965630632992041
1001,0.09960065484972762
1002,0.09967497076394964
1003,0.09958444105708916
1004,0.09961308223289908
1005,0.09962082505157015
1006,0.09962292348089355
1007,0.0996234875267816
1008,0.09967810557968751
1009,0.09958481936377463
1010,0.0996654815305079
1011,0.09958364211364011
1012,0.09961319147047955
1013,0.09962091093389809
1014,0.09962293606193218
1015,0.0996234635088495
1016,0.09962359636336499
1017,0.09962362534391825
1018,0.09962362711622366
1019,0.09962362189919399
1020,0.09962361502432607
1021,0.09962360789675406
1022,0.09962360088611341
1023,0.09962359408892393
1024,0.09962358752963273
1025,0.09962358121362701
1026,0.09962357514121388
1027,0.09962356931130759
1028,0.09962356372240375
1029,0.09982189387148219
1030,0.09962351564660676
1031,0.09965477750747022
1032,0.09964906504408329
1033,0.0996146713049123
1034,0.09959059969656163
1035,0.09961771930118096
1036,0.09962234554513744
1037,0.09962320923328855
1038,0.09962337950273377
1039,0.09962340863753529
1040,0.09962340659824685
1041,0.09962339740045195
1042,0.09962338667644519
1043,0.09962337581140394
1044,0.09962336515558458
1045,0.09962335479852027
1046,0.09962334476271853
1047,0.09962235223256416
1048,0.09962140461707801
1049,0.09962333335782597
1050,0.09962335024453584
1051,0.09965588403841406
1052,0.09960019002269486
1053,0.0996200937110094
1054,0.09962286798233405
1055,0.0996232496456991
1056,0.0996232973067968
1057,0.09962329854363076
1058,0.0996232935442456
1059,0.09962328792557262
1060,0.09962328247116295
1061,0.09962327728843319
1062,0.0996232723901135
1063,0.09962326777561223
1064,0.09962326344241026
1065,0.09962325938765997
1066,0.09962325560841266
1067,0.09962325210165339
1068,0.09962324886430923
1069,0.09962324589325322
1070,0.0996232431853083
1071,0.09962324073725047
1072,0.09962323854581248
1073,0.09962323660768704
1074,0.09962323491953019
1075,0.09962323347796447
1076,0.09962323227958211
1077,0.09962323132094812
1078,0.09962323059860337
1079,0.0996232301090674
1080,0.09962322984884142
1081,0.099623229814411
1082,0.09962252241720805
1083,0.09962325873607904
1084,0.09962325938955217
1085,0.0996232602493341
1086,0.0996232613119743
1087,0.09982164058851468
1088,0.09962320882952586
1089,0.09962319937376356
1090,0.0996231902734296
1091,0.0996231815265245
1092,0.09962317313090639
1093,0.09962316508429629
1094,0.09962315738428275
1095,0.09962315002832697
1096,0.09962314301376782
1097,0.09962313633782675
1098,0.0996231299976129
1099,0.09962312399012802
1100,0.0996231183122715
1101,0.09962311296084529
1102,0.09962310793255882
1103,0.0996231032240339
1104,0.09962309883180955
1105,0.09962309475234676
1106,0.09982134120295784
1107,0.09962726779351064
1108,0.09961972743606967
1109,0.09962296091603502
1110,0.09962300210868966
1111,0.09962298915591904
1112,0.09962297572256189
1113,0.09965414864578787
1114,0.09959271255672736
1115,0.09961729975170114
1116,0.09962190960515838
1117,0.09962277273103895
1118,0.09962292781328136
1119,0.0996229492358569
1120,0.09962294570879385
1121,0.09962293779948453
1122,0.09962292939492111
1123,0.09962723239240444
1124,0.099619525720671
1125,0.09962287164282894
1126,0.09962292399342897
1127,0.09962291856522301
1128,0.09962291249001276
1129,0.09962290677413452
1130,0.09962290143137333
1131,0.09962289645782932
1132,0.09962289184918971
1133,0.09962288760104196
1134,0.0996228837088857
1135,0.09962288016813893
1136,0.09962287697414417
1137,0.0996228741221744
1138,0.09962287160743886
1139,0.0996228694250888
1140,0.09962286757022305
1141,0.09962189019705377
1142,0.09961987712613747
1143,0.09962286700939718
1144,0.09962291145055888
1145,0.09962291191474902
1146,0.0996229120021922
1147,0.09962291236076957
1148,0.0996229129953079
1149,0.0996229139010356
1150,0.09962219053976668
1151,0.09965550456842803
1152,0.09959987751182331
1153,0.0996197393492466
1154,0.09962250677913559
1155,0.09962289439698736
1156,0.09962295076020726
1157,0.09962296114986267
1158,0.0998212850159457
1159,0.09962289021454417
1160,0.09962288191351187
1161,0.09962287400939525
1162,0.09962286651338538
1163,0.09962285942369797
1164,0.09962285273665974
1165,0.0996228464482234
1166,0.09962284055417994
1167,0.09962283505019377
1168,0.09962282993181382
1169,0.0996228251944807
1170,0.09962282083353383
1171,0.09962281684421838
1172,0.09962281322169177
1173,0.09962280996103035
1174,0.09962280705723582
1175,0.09962280450524165
1176,0.09962280229991921
1177,0.09962280043608379
1178,0.09962279890850065
1179,0.09962279771189064
1180,0.09962279684093595
1181,0.09962279629028543
1182,0.09962279605456012
1183,0.09962279612835807
1184,0.09962279650625966
1185,0.09962279718283208
1186,0.09962279815263447
1187,0.09962279941022176
1188,0.09962280095014957
1189,0.09962280276697813
1190,0.09962280485527619
1191,0.09962280720962507
1192,0.09962280982462217
1193,0.09962281269488465
1194,0.09962281581505247
1195,0.09962281917979204
1196,0.09962282278379886
1197,0.09962282662180065
1198,0.09962283068856005
1199,0.09962283497887718
1200,0.09962283948759207
1201,0.09962284420958709
1202,0.09967741386169555
1203,0.09958411512338733
1204,0.09961234728124649
1205,0.09962002021032272
1206,0.09962211341590148
1207,0.09965417413263301
1208,0.09960324595589046
1209,0.09961023476664156
1210,0.09962169914698847
1211,0.09962281546118194
1212,0.09962298008896796
1213,0.09962301370218478
1214,0.09962302541959432
1215,0.09962303332156733
1216,0.09962304063157906
1217,0.09962304793418753
1218,0.09965461135440919
1219,0.09959413918966498
1220,0.09961789567921703
1221,0.09962218187532983
1222,0.09962296569472104
1223,0.09962311441078849
1224,0.09962314790420988
1225,0.09962316055879039
1226,0.09962316950446755
1227,0.09962317784673395
1228,0.09962318614631033
1229,0.09962319450243212
1230,0.0996232029307251
1231,0.09962321143171017
1232,0.0996232200032164
1233,0.09962322864262853
1234,0.0996232373472934
1235,0.09967585867550185
1236,0.09958658754006967
1237,0.0996138393081703
1238,0.09962084493580657
1239,0.0996226628298491
1240,0.09962314034867233
