CURED,allOneMemory
2.4767266300000004,2.4767336800000006
2.4785458250000003,2.4785537249999994
2.4798695349999997,2.479876585000001
1.0395039999999998,1.03953025
1.285888525,1.285898725
1.4774310249999996,1.477440775
1.6165067550000005,1.6165159550000003
1.7223174549999993,1.7223261550000006
1.8053257649999994,1.8053342150000007
1.872223275,1.8722317249999998
1.9273397299999997,1.9273482299999998
1.97350561,1.97351386
2.012792234999999,2.0128005350000002
2.0433874149999998,2.0433950650000003
1.0438096000000001,1.04383075
1.3085092549999997,1.308519255
1.5087890299999998,1.5087976799999996
1.65122435,1.6512330000000006
1.75774397,1.7577524700000007
1.8401385300000004,1.8401472799999998
1.906349129999999,1.90635743
1.9602256900000006,1.96023409
2.005125715,2.0051335150000016
2.0430948900000003,2.0431028899999997
2.072604695,2.0726131950000006
1.04950852,1.04952637
1.3387068050000002,1.338716655
1.5487156649999991,1.5487244150000001
1.6943161099999997,1.6943252099999997
1.8011400750000013,1.8011483750000006
1.8829580300000002,1.8829663800000005
1.9473173700000006,1.9473255199999997
1.9996426049999996,1.9996506049999991
2.042750755000001,2.042758705
2.0788900799999994,2.0788983800000005
2.106925845,2.1069338450000004
1.0568755749999998,1.0568919249999995
1.3748110899999995,1.3748206900000006
1.595686175,1.595694975
1.7434466449999997,1.7434552950000006
1.84991587,1.8499244199999996
1.9298528799999992,1.9298615799999996
1.9923303850000005,1.9923387849999998
2.0422370600000006,2.04224496
2.0831559850000003,2.0831642350000013
2.117347285000001,2.1173552349999993
2.14354654,2.1435544900000005
1.066571535,1.0665861349999997
1.4194242550000007,1.419433705
1.650722355,1.650731405
1.8004661000000002,1.8004749000000004
1.9051322400000001,1.9051403900000008
1.9822083000000001,1.9822169000000012
2.04164577,2.0416537699999995
2.0886852049999987,2.0886932550000004
2.126776869999999,2.1267845199999997
2.158505654999999,2.1585135050000015
2.1826556249999984,2.182663625
1.0797453700000006,1.07975947
1.476089645,1.4760991950000002
1.7175868449999994,1.7175961450000006
1.8668218699999997,1.8668303700000002
1.9677390250000004,1.9677472750000005
2.0407228949999996,2.040731045
2.09596587,2.0959738700000003
2.139240475,2.139248725000001
2.17420684,2.1742143400000002
2.2028081300000006,2.20281588
2.224478100000001,2.2244851999999993
1.09883203,1.09884403
1.5497390500000001,1.5497482000000002
1.7993115099999997,1.7993197599999993
1.9447065249999995,1.9447147750000002
2.0396730400000003,2.03968099
2.1066722549999994,2.106680404999999
2.1563866999999997,2.15639445
2.195079339999999,2.1950866899999992
2.2257011049999997,2.2257084550000004
2.250516980000001,2.2505244300000005
2.2693516899999997,2.269359039999999
1.1291734500000004,1.1291846000000003
1.6502119750000004,1.6502206750000001
1.901795215,1.9018033150000004
2.0375503350000006,2.0375584850000004
2.1229824399999995,2.1229902400000005
2.181310155,2.181318005
2.2239764049999993,2.223984505
2.2562758199999995,2.2562835199999998
2.28173429,2.2817417399999997
2.302232965,2.302240915
2.3176801399999998,2.3176875900000002
1.1850665849999995,1.1850775849999997
1.7956476700000001,1.7956563699999994
2.034143595000002,2.034151745
2.151460929999999,2.1514688799999995
2.22077823,2.22078593
2.266792985,2.2668005850000004
2.2996863299999997,2.299693579999999
2.32418052,2.3241877700000004
2.3432194749999997,2.3432266750000013
2.3584144300000016,2.358421929999999
2.3696748299999997,2.36968298
1.3196079700000005,1.3196178699999999
2.0235590949999995,2.023567345
2.2118371800000003,2.21184533
2.292348535,2.2923560350000014
2.3369950850000007,2.337002685
2.3656456650000015,2.3656538149999995
2.385345905,2.3853533550000003
2.399776875,2.3997838249999988
2.4108093349999984,2.4108166350000007
2.4195777100000004,2.4195852099999993
2.425986225000001,2.425993475000001
1.8984251549999993,1.8984336050000004
2.3786756650000003,2.3786831649999995
2.4329603700000013,2.4329677700000003
2.452481809999999,2.45248881
2.4623655999999996,2.462372800000001
2.4684574500000003,2.46846485
2.4725744550000015,2.472581405
2.4755332200000004,2.4755407700000003
2.477774969999999,2.47778222
2.479499250000001,2.4795064999999994
2.4807718850000002,2.4807790350000003
1.043403085,1.0434249849999997
1.297596185,1.2976063350000004
1.4926757849999999,1.4926849850000001
1.6329633350000003,1.6329719850000002
1.739020334999999,1.7390286349999988
1.821792065,1.8218010150000004
1.8883173899999997,1.888325840000001
1.9430261599999996,1.9430342100000002
1.9884703599999995,1.9884780100000001
2.02714648,2.02715473
2.05720029,2.057208289999999
1.0482354850000004,1.0482536349999998
1.3210479249999998,1.321057675
1.52454208,1.52455108
1.6679934200000006,1.6680029700000003
1.7745069549999997,1.7745153549999997
1.8568145000000005,1.8568228500000004
1.9222565899999984,1.9222646399999996
1.97539052,1.9753990199999998
2.0196794450000004,2.019687945
2.0569325499999995,2.0569403499999996
2.0858183950000004,2.0858264949999987
1.0547325849999996,1.0547496850000004
1.35186116,1.35187086
1.5652690449999997,1.5652778949999986
1.7116079099999992,1.7116165100000003
1.8178963599999998,1.8179046099999991
1.8991318499999992,1.89914045
1.962771995,1.9627801950000003
2.0141212749999995,2.0141293750000004
2.056583269999999,2.056590569999999
2.0921476100000005,2.09215566
2.119600395,2.119607945000001
1.0629067700000001,1.0629223200000002
1.3891919599999998,1.3892016600000006
1.6125540950000004,1.6125627449999993
1.7609250949999993,1.7609334450000003
1.8666827949999998,1.8666908949999992
1.9456350049999995,1.9456430549999997
2.0071310650000003,2.007139165
2.056173615,2.056181765
2.0963237699999997,2.096331320000001
2.129811495000001,2.129819045
2.155396945,2.155404895
1.0735600199999997,1.0735737200000002
1.4348132750000002,1.434822525
1.6684736450000002,1.668482445
1.8176349299999996,1.81764353
1.9212588150000005,1.9212671149999994
1.9972720700000002,1.9972802700000005
2.0557586050000007,2.055766854999999
2.1018357999999995,2.1018435999999996
2.1390731599999997,2.139081209999999
2.1700139850000006,2.170021085
2.19354568,2.19355348
1.0884264250000002,1.0884397749999999
1.4928180649999998,1.4928273150000002
1.7351115600000002,1.7351207599999992
1.8834593849999992,1.8834678350000005
1.98308271,1.98309056
2.0549968399999994,2.05500504
2.10920134,2.1092091399999995
2.1514564850000006,2.151464085000001
2.1853248949999995,2.185332645000001
2.213224385,2.213231985
2.234276675,2.2342841250000016
1.10973361,1.10974516
1.5679063699999998,1.56791517
1.81738697,1.8173956199999999
1.9603426250000004,1.9603511249999994
2.054295694999999,2.0543034449999995
2.1196568050000004,2.1196644549999997
2.168233884999999,2.168241384999999
2.2057077649999997,2.205715364999999
2.2354481749999997,2.2354559249999992
2.25966907,2.25967702
2.2778572300000004,2.27786503
1.143001775,1.1430128250000002
1.6696352900000002,1.6696442399999993
1.91888725,1.9188953499999999
2.0523650649999996,2.0523724150000002
2.1358001099999995,2.13580781
2.1925397649999985,2.192547565
2.23394646,2.23395371
2.265364565,2.265372015
2.2898921149999993,2.2898995649999994
2.3098000400000007,2.30980779
2.32459796,2.32460541
1.20430633,1.2043168300000002
1.8153667850000001,1.8153752850000004
2.0492511550000008,2.0492589549999995
2.1636396949999996,2.1636474450000005
2.230904029999999,2.2309119300000004
2.2756502849999993,2.2756578349999996
2.3074073000000004,2.3074146000000004
2.3310375299999997,2.33104448
2.3493715299999995,2.3493788799999997
2.3639151,2.3639226500000006
2.374863145000001,2.3748701949999997
1.3506556299999997,1.3506661300000002
2.0405002950000006,2.040507995
2.2231032550000007,2.223110905
2.3004789900000002,2.3004868400000005
2.3436525049999997,2.343659655
2.371040775000001,2.371048175
2.3899168749999995,2.3899240749999997
2.4038955649999996,2.403902865
2.4145747299999987,2.4145817800000007
2.422883634999999,2.4228906850000005
2.4290533349999994,2.4290607349999997
1.9405065800000012,1.9405147800000002
2.3843373949999993,2.3843446950000002
2.4359573350000003,2.435964685
2.4544352399999996,2.45444264
2.4640627100000008,2.4640697100000004
2.4697872650000012,2.4697942649999995
2.473767,2.4737738000000005
2.4765635199999987,2.4765705700000002
2.47871296,2.47871986
2.480361735,2.4803686849999993
2.48158317,2.481590120000001
1.0475947650000001,1.047615665
1.30931816,1.30932771
1.5075909449999996,1.5076005949999998
1.6491414850000004,1.6491503349999996
1.7552355899999998,1.75524434
1.837716195000001,1.8377241949999996
1.9038548299999996,1.90386333
1.957776175,1.9577844249999998
2.00265018,2.0026580300000005
2.0407178649999995,2.040725965
2.0702247849999993,2.070232735
1.0528740400000005,1.05289114
1.333703595,1.333713695
1.53996994,1.5399787900000006
1.6843260999999996,1.6843350999999998
1.7906431649999994,1.7906516150000005
1.8722973600000001,1.8723052099999995
1.9372047099999998,1.9372131099999996
1.9898539400000004,1.989861839999999
2.0334175299999986,2.03342593
2.070009575,2.070017475
2.098408400000001,2.098416
1.0599790799999997,1.0599954800000002
1.3653129999999996,1.3653228999999998
1.5812872150000004,1.581296365000001
1.7279193800000001,1.7279283300000003
1.8341294599999998,1.8341378100000003
1.9144582599999997,1.9144666600000002
1.9775096649999997,1.9775180650000004
2.02809041,2.0280986100000002
2.0697267449999996,2.069734745
2.1046490749999998,2.1046568249999997
2.131448835000001,2.1314568350000007
1.0692721700000005,1.06928562
1.4034298550000002,1.4034397049999996
1.629178995,1.629187744999999
1.7776368449999997,1.7776455949999996
1.88245987,1.88246827
1.9607576950000003,1.9607660949999997
2.0212731949999987,2.0212810950000004
2.0694266500000014,2.0694342999999993
2.108688605,2.1086963549999997
2.1415093549999993,2.141517255
2.1664462199999996,2.16645362
1.0810302049999998,1.0810435050000005
1.4504678299999998,1.4504773799999993
1.6852423300000003,1.6852511800000003
1.83393547,1.8339440199999997
1.9367970049999996,1.9368049050000007
2.0118765099999996,2.0118841599999997
2.069083335,2.069091185
2.11422503,2.1142326299999996
2.15062254,2.1506300900000004
2.1808259949999997,2.1808337950000007
2.2037194549999994,2.203727055
1.0972196950000004,1.0972312449999995
1.5092283349999998,1.509237435
1.7524611049999996,1.7524702049999996
1.8995949049999998,1.8996034049999995
1.9980071000000001,1.998014999999999
2.0683871499999995,2.0683948000000005
2.1215323999999995,2.1215403
2.1628522050000005,2.1628599049999995
2.1957932050000006,2.1958011550000007
2.2230116900000003,2.2230189899999995
2.24349602,2.2435040700000006
1.1206554200000003,1.1206673699999996
1.5859536550000002,1.585961905
1.834201399999999,1.8342098999999994
1.9759189050000001,1.9759273550000003
2.0676298950000005,2.067637595
2.131760445,2.1317679950000006
2.179168745,2.1791763450000006
2.21571293,2.2157199299999997
2.2446567450000003,2.244664295
2.2681207700000003,2.268128220000001
2.2857525049999996,2.285760255
1.1578868400000004,1.1578973900000002
1.688610515,1.6886193149999997
1.9354216899999994,1.93542979
2.0662438750000005,2.066251825
2.14772526,2.14773296
2.203115395,2.2031230449999994
2.2431340449999997,2.2431418450000002
2.2736205549999995,2.2736280549999996
2.297460074999999,2.297467175
2.3167974350000007,2.316804585
2.3311477899999997,2.331154840000001
1.22440189,1.2244120899999995
1.8341278849999998,1.8341362349999997
2.063923865,2.0639316150000004
2.1751265899999996,2.1751340400000005
2.2406221149999994,2.240629915
2.2838441549999997,2.283851555
2.31446611,2.3144728600000004
2.3373067899999995,2.3373136900000007
2.3550817749999995,2.3550889749999997
2.369235835,2.3692433349999997
2.3796948399999986,2.3797023400000006
1.3805442800000003,1.380554279999999
2.05677265,2.0567806
2.233197835,2.233205185000001
2.308119955,2.308127455
2.3497185500000004,2.3497259999999995
2.3760233049999995,2.3760305049999992
2.39427995,2.3942872500000005
2.4076493899999996,2.4076563900000005
2.4179045999999995,2.417912300000001
2.425932860000001,2.42594016
2.431926445,2.431933194999999
1.9807135500000002,1.9807217000000004
2.389657985,2.3896651349999996
2.4387589050000003,2.4387661549999997
2.456391635,2.456398334999999
2.4655581199999994,2.46556542
2.4711672949999994,2.471174294999999
2.474769050000001,2.474775900000001
2.4775204250000002,2.4775275749999994
2.4795496500000005,2.47955645
2.481172295,2.4811798950000004
2.4823475550000005,2.482354805
1.0520814649999997,1.052099115
1.320960915,1.3209708650000003
1.5223804750000003,1.522389775
1.664807800000001,1.6648162000000004
1.7709366100000004,1.7709451600000008
1.8531038499999999,1.8531121000000002
1.9184614550000005,1.9184696549999993
1.9718407699999994,1.9718489699999997
2.0161540749999993,2.0161617250000003
2.0535203250000005,2.053527425
2.082583425000001,2.082591275
1.0577822749999999,1.057798125
1.3458051999999998,1.3458148
1.5552901149999996,1.555299265
1.7001477000000005,1.7001564500000008
1.8062775650000003,1.8062859150000006
1.887583049999999,1.8875910500000006
1.9516610100000005,1.9516691599999996
2.0035406499999997,2.0035484500000007
2.046433124999999,2.046440975
2.08246074,2.0824687399999995
2.110234425,2.110242875
1.065649875,1.0656652250000003
1.37852846,1.3785378599999996
1.596756405,1.5967650049999997
1.743848495,1.743857445000001
1.8495066549999999,1.8495149050000013
1.9291679800000006,1.9291759299999998
1.9913971299999997,1.9914052300000002
2.041287145,2.0412950949999993
2.082146915,2.082154814999999
2.116377394999999,2.1163848450000007
2.142608735,2.1426164849999996
1.0757142499999999,1.0757274000000006
1.4177583450000002,1.4177679949999997
1.6453350200000003,1.645343520000001
1.7933380649999995,1.7933466649999996
1.8976667249999999,1.8976745750000001
1.97499814,1.9750063900000006
2.0345171950000003,2.034524845000001
2.0819645149999997,2.081972565
2.12054601,2.1205541600000006
2.1524092350000004,2.152416935
2.1769809350000004,2.1769880850000005
1.0887437949999998,1.088756395
1.4655599949999998,1.4655692950000003
1.7018614399999998,1.70187009
1.8498484800000006,1.8498570800000007
1.9513727849999996,1.9513810849999995
2.0253195,2.0253272
2.0815810549999996,2.081588805
2.125892265,2.1258999649999994
2.1615763199999996,2.1615840200000007
2.1909186099999993,2.19092611
2.2133033850000015,2.2133107849999996
1.1066148099999997,1.1066277100000006
1.5255656750000006,1.5255746250000004
1.7691108,1.7691192500000001
1.9150448450000008,1.915052895000001
2.01190052,2.011908120000001
2.0812679700000003,2.08127567
2.1331623499999997,2.133169950000001
2.1734112699999995,2.1734192200000004
2.2055813100000012,2.2055888600000015
2.23207484,2.2320824399999997
2.2520203299999992,2.2520275300000003
1.1322596900000004,1.13227104
1.6034013599999997,1.6034102600000006
1.8504790999999994,1.8504872999999988
1.9906672749999992,1.9906752249999995
2.080650435000001,2.0806582849999997
2.143481555,2.1434890050000006
2.1895673100000006,2.1895750100000013
2.225141535,2.2251496849999994
2.25318951,2.25319676
2.276075695,2.2760828949999996
2.2932164349999997,2.293223935
1.1725293500000002,1.1725401
1.7064163749999992,1.706425225
1.9511458799999997,1.9511543299999992
2.0797869600000003,2.079794809999999
2.15913864,2.159146040000001
2.212895155,2.2129026550000015
2.2520034050000004,2.2520110049999995
2.2814970499999996,2.2815045000000005
2.3047218750000003,2.304729275
2.323346125,2.3233537749999993
2.337154480000001,2.33716168
1.244781415,1.244791465
1.8526511399999996,1.852659590000001
2.0777267500000005,2.0777347000000006
2.1860071849999994,2.186014485
2.2496606950000015,2.249667895
2.29144694,2.2914540899999998
2.3211431050000004,2.321150305
2.3432900199999995,2.3432973699999997
2.360459855,2.360467305
2.374062840000001,2.3740696399999996
2.3842137750000005,2.384220574999999
1.411320935,1.4113304849999995
2.072556440000001,2.0725643400000004
2.24305057,2.2430582200000004
2.3152727649999996,2.3152799649999993
2.3553819599999994,2.3553893599999993
2.380792385,2.380799535
2.39837961,2.39838671
2.411174809999999,2.4111819599999995
2.4210628350000003,2.4210700849999993
2.4287768899999995,2.4287843399999995
2.4344672499999995,2.4344738500000007
2.0138099349999994,2.0138180350000003
2.3947988600000008,2.3948057100000004
2.441313394999999,2.441320395
2.458223665000001,2.458230865
2.466911900000001,2.4669184499999997
2.47224774,2.47225469
2.47585354,2.4758602900000004
2.4784373549999996,2.478444154999999
2.48039404,2.480400939999999
2.4819318949999998,2.481938745000001
2.4830076900000004,2.4830150899999994
1.05678113,1.0567990800000002
1.33244987,1.3324595699999995
1.5367674350000007,1.5367763849999994
1.6799646300000006,1.6799733799999998
1.7861592400000004,1.7861677900000004
1.8677246449999998,1.8677334450000003
1.9325986849999999,1.9326067350000005
1.9852060150000002,1.9852136650000007
2.0290040699999996,2.0290116199999995
2.06576761,2.0657752600000006
2.094273689999999,2.0942813900000004
1.0631484150000001,1.0631634650000001
